sex,age,friends,postsOnTheWall,weeklyPostActivity,pages,occupation,relation,alcohol,smoking,lifeMain,peopleMain,political,followers,goodUser
2,27,57,5130,7.327248332026553,0,unknown,0,0,0,0,0,0,25,0
1,0,1009,1728,0.6737516720345212,177,university,0,0,0,0,0,0,22,0
1,18,58,80,0.21134929185603482,143,school,0,0,0,0,0,0,75,0
1,0,53,847,1.5168564163931375,127,unknown,0,0,0,0,0,0,54,0
1,0,96,20,0.05475011940944013,13,unknown,4,0,0,0,0,0,3,0
2,21,157,67,0.09273523973712713,74,university,0,0,0,0,0,0,77,0
1,18,71,827,0.48095785441618827,33,university,0,1,1,5,2,0,49,0
1,16,146,1,1.3615519170461887,79,school,0,0,0,0,0,0,242,0
1,0,236,6123,8.567233642084986,180,unknown,0,0,0,0,0,0,36,0
2,14,16,45,0.8418033297998379,8,unknown,0,0,0,0,0,0,0,0
1,0,87,4602,13.72532416490943,58,school,1,0,0,0,0,0,12,0
1,55,35,25,0.12198544182816418,7,university,4,1,1,0,2,3,1,0
1,0,84,348,0.3853257420040699,188,school,0,0,0,0,0,0,27,0
2,31,176,107,0.04989959385385848,73,unknown,7,0,0,0,0,0,9,0
1,0,21,79,0.13264452084615452,21,unknown,0,0,0,0,0,0,7,0
1,0,165,786,0.5828754234844815,55,unknown,0,0,0,0,0,0,133,0
1,0,309,5405,2.717092832620362,120,university,0,0,0,0,0,0,189,0
1,0,99,1454,5.45694964031652,63,unknown,4,0,0,0,0,0,10,0
2,0,269,113,0.19240945564611447,358,unknown,0,0,0,0,0,0,71,0
1,0,187,636,0.8954388437239197,71,work,0,0,0,0,0,0,204,0
1,0,18,1581,2.0053622782239326,20,unknown,0,0,0,0,0,0,0,0
1,0,81,154,0.4647018702594819,82,unknown,0,0,0,0,0,0,6,0
1,33,346,3636,2.127162715369618,77,unknown,1,0,0,0,0,0,402,0
1,0,29,8,0.010313367000985679,46,unknown,0,0,0,0,0,0,66,0
1,0,71,388,0.1607448273301191,42,unknown,1,0,0,0,0,0,73,0
1,17,64,253,0.18620216028647082,210,unknown,0,0,0,0,0,0,26,0
1,0,69,624,1.7057878538359865,8,school,0,0,0,0,0,0,12,0
2,0,88,647,2.130114201447238,17,unknown,0,0,0,0,0,0,36,0
1,14,32,69,0.34730983146769456,52,unknown,0,1,1,1,2,0,9,0
1,41,71,132,0.11932251328567799,63,unknown,1,0,0,0,0,0,26,0
2,0,88,25,0.10154602888740061,11,unknown,0,0,0,0,0,0,1,0
1,0,11,4,0.0226995655358329,18,unknown,0,0,0,0,0,0,1,0
1,0,48,829,1.473768589467436,64,unknown,0,0,0,0,0,0,13,0
1,0,200,6778,2.7974973136952594,122,unknown,0,0,0,0,0,0,27,0
1,25,109,1484,0.635386492738574,175,university,0,0,0,0,0,0,262,0
1,0,67,7,0.025147606010693633,54,school,0,0,0,0,0,0,17,0
2,0,922,65,0.08816015548085769,33,unknown,6,0,0,0,0,0,143,0
1,16,80,50,0.10717878010998032,144,unknown,0,0,0,0,0,0,14,0
1,0,105,578,0.955126778662845,138,unknown,0,0,0,0,0,0,34,0
1,42,226,3709,1.468737505199354,42,unknown,0,0,0,0,0,0,11,0
1,17,78,157,0.10157638921051892,106,school,7,3,2,1,2,0,159,0
1,20,484,68,0.07958224414911957,111,university,0,0,0,0,0,0,181,0
1,0,118,225,0.7991382461480633,15,unknown,0,0,0,0,0,0,6,0
2,40,163,91,0.06405329901863152,5,unknown,0,0,0,1,0,0,1,0
1,0,320,1573,0.7068085544080254,145,work,0,0,0,0,0,0,139,0
1,54,57,2311,2.1425746839282134,28,unknown,0,0,0,0,0,0,26,0
1,0,88,7332,2.9092680353067504,764,unknown,0,0,0,0,0,0,75,0
1,0,144,133,0.1654857488878186,28,unknown,0,0,0,0,0,0,39,0
1,14,35,33,0.2956552919777475,32,unknown,0,0,0,0,0,0,2,0
1,42,89,387,0.241791132199154,718,unknown,0,0,0,0,0,0,149,0
1,25,10,27,0.544815182519392,7,unknown,4,0,0,0,0,0,3,0
1,0,125,2082,1.5716352327767054,20,university,0,2,2,1,2,0,88,0
1,23,114,9,0.5698874296435272,5,unknown,0,0,0,0,0,0,24,0
1,15,155,14,0.16493088814928755,322,school,0,0,0,0,0,0,22,0
2,48,127,38,0.10455127641116278,5,unknown,0,0,0,0,0,0,7,0
1,0,47,54,0.17548392920613606,115,unknown,0,0,0,0,0,0,2,0
2,27,266,20,0.010601252098670612,4,university,0,0,0,0,0,0,77,0
2,0,271,840,0.5796225905892104,12,work,0,0,0,0,0,0,20,0
2,0,60,3134,2.249048898791429,28,unknown,7,0,0,0,0,0,25,0
1,15,47,1278,3.2630798750233128,11,unknown,0,0,0,0,0,0,6,0
1,0,62,510,0.6777046519939549,18,university,4,0,0,0,0,0,30,0
1,0,163,6,0.2521744206409433,79,unknown,5,0,0,0,0,0,6,0
1,0,43,102,0.30309388739681015,21,unknown,0,0,0,0,0,0,4,0
1,0,27,167,0.11985486735834573,60,university,0,0,0,0,0,0,2,0
2,0,793,1729,0.7642923007113975,73,work,0,0,0,0,0,0,512,0
1,0,70,0,0,46,school,0,0,0,0,0,0,39,0
2,0,94,28,0.09056444763679465,18,unknown,0,0,0,0,0,0,14,0
1,0,106,17,0.016156214757276632,49,university,0,0,0,0,0,0,145,0
1,0,13,0,0,134,unknown,0,0,0,0,0,0,9,0
1,66,90,3934,6.764191379688663,0,unknown,1,0,0,0,0,0,2,0
1,0,16,3181,2.29114118318574,440,unknown,0,0,0,0,0,0,204,0
1,15,112,0,0,255,unknown,7,0,0,0,0,0,81,0
2,0,39,884,1.5041314697114176,16,unknown,0,0,0,0,0,0,4,0
2,24,119,2021,0.8426227931563729,23,work,4,2,5,1,2,3,253,0
2,30,147,47,0.04755589149372918,58,unknown,0,0,0,0,0,0,53,0
2,29,629,123,0.4298275536966941,77,unknown,5,1,3,1,1,3,1,0
1,0,54,851,0.4887302252149631,549,unknown,4,4,4,1,2,0,8,0
2,23,236,6,0.017071915543020785,24,university,0,0,0,0,0,0,68,0
2,0,18,33,0.01934024687466983,4,unknown,0,0,0,0,0,0,5,0
1,0,78,13,0.023197057162509617,68,unknown,0,0,0,0,0,0,45,0
1,20,90,1163,0.5473866754866038,249,university,0,0,0,0,0,0,277,0
1,0,17,378,0.8114476249779834,29,unknown,4,0,0,0,0,0,13,0
1,0,75,31,0.5113458682818557,86,school,0,0,0,0,0,0,197,0
1,0,360,1744,0.8955936529093519,35,unknown,0,2,2,0,6,0,2,0
2,0,78,73,0.1588403366008863,16,university,0,0,0,0,0,0,101,0
1,34,1059,1347,4.311662518661946,40,work,0,1,1,5,6,3,662,0
1,0,4,0,0,10,unknown,0,0,0,0,0,0,2,0
1,14,29,115,0.7581594275896321,3,unknown,0,0,0,0,0,0,6,0
1,14,276,28,0.33173886041283884,17,school,0,0,0,0,0,0,10,0
1,23,3,154,0.4067464593560765,4,unknown,0,0,0,0,0,0,1,0
2,0,58,6446,3.0950464282472208,61,work,0,0,0,0,0,0,3,0
1,0,0,243,0.1338707316868353,318,unknown,0,0,0,0,0,0,73,0
1,0,121,19,0.00825521703466449,5,university,0,0,0,0,0,0,33,0
1,0,27,34,0.322622236992479,2,unknown,0,0,0,0,0,0,1,0
1,0,69,148,0.3590090763273589,77,unknown,0,0,0,0,0,0,19,0
1,0,75,16,0.015634814347832975,5,school,0,0,0,0,0,0,66,0
1,0,2810,1731,1.9566881732843582,268,unknown,4,0,0,0,0,0,1141,0
2,15,76,7,0.23214769629492582,417,unknown,6,0,0,0,0,0,1767,0
2,0,66,159,0.05745617526843654,169,work,0,0,0,0,0,0,83,0
1,0,8,834,0.40715907587949135,45,unknown,0,0,0,0,0,0,4,0
1,0,82,6049,3.4130467084335514,41,unknown,0,0,0,0,0,0,39,0
1,0,159,1340,0.7702359938126982,97,unknown,0,0,0,0,0,0,139,0
1,31,14,13,0.10859035564501628,6,unknown,0,0,0,0,0,0,0,0
1,0,86,402,0.5357060974155984,31,unknown,0,0,0,0,0,0,13,0
1,24,113,3570,2.944477654820842,505,university,0,0,0,0,0,0,67,0
1,0,475,8738,4.197730482858671,462,unknown,0,0,0,0,0,0,211,0
1,0,260,1590,0.644657375487182,111,university,4,0,0,0,0,0,334,0
1,0,82,1451,0.7615676037224175,20,unknown,0,0,0,0,0,0,61,0
1,22,133,5053,3.3634068537248076,162,unknown,7,0,0,0,0,0,91,0
1,0,426,2073,0.929534071171381,120,university,0,0,0,0,0,0,72,0
1,0,35,4,2.364807072524856,70,unknown,4,0,0,0,0,0,11,0
1,0,300,3382,1.1081879205382241,175,unknown,0,0,0,0,0,0,298,0
1,0,385,1290,0.531206177700601,228,unknown,0,0,0,0,0,0,182,0
1,0,78,2443,7.864513571121421,0,unknown,0,0,0,0,0,0,16,0
1,0,46,141,0.21885128298654394,4,unknown,0,0,0,0,0,0,12,0
1,0,3,8,0.0368073774935241,3,unknown,0,0,0,0,0,0,0,0
1,0,82,9282,2.8904268364599535,109,work,0,0,0,0,0,0,64,0
1,0,55,9,0.003950408413857831,168,unknown,0,0,0,0,0,0,17,0
1,14,79,37,0.3963293416492076,10,school,0,0,0,0,0,0,3,0
1,0,24,207,0.7320926737764296,48,unknown,0,0,0,0,0,0,12,0
1,56,14,166,0.2131537363297912,48,unknown,0,0,0,0,0,0,55,0
1,44,449,1261,0.47026669963255063,140,work,0,0,0,0,0,0,123,0
1,0,12,218,1.2371271342679526,166,unknown,0,0,0,0,0,0,22,0
2,0,134,85,0.07626733299502514,179,school,0,0,0,0,0,0,3,0
1,25,175,2448,1.0134305547018088,83,university,0,0,0,0,0,0,236,0
1,0,74,116,0.13990176083390293,100,unknown,0,0,0,0,0,0,10,0
2,15,27,1875,9.221179204396657,145,unknown,0,0,0,0,0,0,3,0
1,17,19,13,0.41614102556977645,4,unknown,0,0,0,0,0,0,14,0
2,0,192,2049,1.1084634923392287,199,work,0,0,0,0,0,0,1279,0
1,19,118,9,0.012705341960700594,71,school,0,0,0,0,0,0,160,0
1,0,45,45,0.049655734290939745,19,unknown,0,0,0,0,0,0,19,0
1,0,409,158,0.0758725834809759,83,university,0,0,0,0,0,0,86,0
1,0,136,10,0.020775984462449177,51,school,0,0,0,0,0,0,77,0
2,23,138,6,0.014003534271624155,33,university,0,0,0,0,0,0,1,0
1,0,186,69,1.0380818053596614,79,university,0,0,0,0,0,0,483,0
1,0,17,867,0.6861558381324478,17,unknown,0,0,0,0,0,0,5,0
1,0,46,0,0,13,unknown,0,0,0,0,0,0,20,0
1,29,206,2138,0.6132365065863936,115,university,0,0,0,0,0,0,1151,0
2,0,24,46,0.30144067161564125,25,unknown,0,0,0,0,0,0,3,0
1,39,87,75,0.159491195519912,23,work,4,0,0,0,0,0,25,0
1,0,98,121,0.41085781699794527,100,unknown,0,0,0,0,0,0,12,0
1,0,4,10,0.011187399797347503,51,unknown,0,0,0,0,0,0,15,0
1,0,15,5,0.11454471260811151,5,school,0,0,0,0,0,0,0,0
1,0,9,2,0.006627126346854128,4,unknown,0,0,0,0,0,0,4,0
1,0,2012,2387,0.8765149740694763,240,work,4,0,0,0,0,8,95,0
1,16,126,6,0.13550124876006164,72,unknown,0,0,0,0,0,0,48,0
1,0,85,2001,5.180567776760793,103,unknown,0,0,0,0,0,0,4,0
1,17,201,1,0.8379888268156425,36,university,0,0,0,0,0,0,418,0
1,40,39,434,0.12494987814657801,12,unknown,4,0,0,0,0,0,24,0
1,34,157,1787,0.8377053797480201,192,unknown,0,0,0,0,0,0,91,0
1,0,126,1437,0.5335742272192614,21,work,0,0,0,0,0,0,1,0
1,0,208,7515,21.486198201124562,170,unknown,0,0,0,0,0,0,7,0
2,38,6795,1825,1.6601662790032408,182,unknown,1,4,4,6,6,3,190,0
1,0,50,5047,2.298931049107768,159,university,0,0,0,0,0,0,3371,0
1,14,735,1232,1.8514292906178251,110,unknown,0,1,1,1,2,0,351,0
1,0,32,7,0.00824690210399499,254,school,0,0,0,0,0,0,104,0
1,43,12,341,0.37417073355810115,30,unknown,0,0,0,0,0,0,10,0
1,30,91,522,0.2431558044398869,23,work,0,0,0,0,0,0,87,0
2,0,271,977,0.34096855811498344,6,university,0,0,0,0,0,0,13,0
1,43,69,265,0.1575017601316983,4,unknown,1,0,0,0,0,0,26,0
1,0,58,57,0.037831086824487464,47,university,0,0,0,0,0,0,165,0
1,0,136,3261,1.3618923287955016,392,work,0,0,0,0,0,0,243,0
1,0,4,506,1.7729351464002463,31,unknown,0,0,0,0,0,0,2,0
1,0,50,12,0.06012943487204488,22,school,0,0,0,0,0,0,150,0
1,71,6,2,0.0020650468732178813,0,unknown,0,0,0,0,0,0,3,0
1,15,52,171,0.4977008151912476,25,school,0,0,0,0,0,0,3,0
1,14,14,325,1.1155218187010083,18,unknown,0,0,0,0,0,0,25,0
1,24,94,95,0.4435409111642349,1222,university,0,0,0,0,0,0,5795,0
1,0,165,88,0.03582262863039634,179,work,0,0,0,0,0,0,536,0
1,0,61,149,0.2295004363300032,93,school,0,0,0,0,0,0,5,0
1,63,4,4,0.013445695671384707,26,unknown,0,0,0,0,0,0,4,0
1,0,244,325,0.15104052316650451,279,unknown,0,0,0,0,0,0,354,0
1,29,277,247,0.08848423138255003,182,university,0,0,0,0,0,0,156,0
1,41,37,3050,2.424291823576284,86,unknown,1,0,0,0,0,0,38,0
2,36,48,165,0.13070654856953481,3,university,0,0,0,0,0,0,16,0
1,0,105,32,0.08699759463356244,146,unknown,0,0,0,0,0,0,59,0
1,42,157,17325,11.215279549166862,78,unknown,0,0,0,0,0,0,77,0
1,0,116,1965,0.9768000888426884,22,unknown,0,0,0,0,0,0,22,0
1,0,45,2583,6.51012045977183,183,school,0,1,1,0,0,0,11,0
1,0,50,69,1.6001713549035446,37,school,0,0,0,0,0,0,19,0
2,29,1441,529,0.7478588373247494,117,university,0,0,0,0,0,0,11,0
1,14,43,29,0.07642032042427917,36,unknown,0,0,0,0,0,0,12,0
1,14,75,28,0.17316604828807408,44,school,0,1,1,3,2,0,110,0
1,0,111,71,0.059739310131334745,0,unknown,0,0,0,0,0,0,1,0
1,19,206,167,0.14002706464005388,199,school,1,0,0,0,0,0,82,0
1,0,19,7292,4.736177753164811,26,unknown,0,0,0,0,0,0,7,0
1,0,24,20,0.07189438714528358,57,unknown,0,4,4,0,2,0,28,0
1,53,15,57,0.055201651583916836,1,unknown,4,0,0,0,0,0,6,0
1,48,104,18751,65.45221838866848,57,unknown,4,0,0,0,0,0,39,0
2,53,11,616,0.9213379730758476,46,unknown,2,3,4,6,6,6,11,0
1,14,90,101,0.31702532130038946,44,unknown,0,0,0,0,0,0,15,0
1,0,21,6,0.02059234450992365,49,school,0,0,0,0,0,0,7,0
1,0,19,42,0.04331445742244219,50,unknown,0,0,0,0,0,0,3,0
2,0,196,177,0.2613632459986187,46,unknown,2,0,0,0,0,0,11,0
1,23,417,265,0.12336280542019615,105,work,0,0,0,0,0,0,450,0
1,15,167,18,0.11163160880011957,797,school,0,4,4,6,6,0,228,0
1,0,164,1654,1.0591052980144378,24,university,0,0,0,0,0,0,38,0
2,91,5,24,0.04851893130970206,114,unknown,0,0,0,0,0,0,19,0
1,0,218,4,0.028697785661918662,29,unknown,0,0,0,0,0,0,74,0
1,0,76,2191,2.3365823018095098,316,school,0,0,0,0,0,0,71,0
1,14,27,107,0.18681012000501215,8,unknown,0,0,0,0,0,0,20,0
1,0,58,527,2.4829251454736707,106,unknown,0,0,0,0,0,0,21,0
1,0,17,27,0.04346422141667091,3,unknown,0,0,0,0,0,0,5,0
1,51,90,227,0.11133146915033872,6,work,4,0,0,0,0,0,4,0
1,0,206,62,0.06660873798761309,84,university,1,0,0,0,0,0,323,0
1,38,76,43,0.0686418770804159,97,unknown,0,0,0,0,0,0,45,0
1,0,103,386,1.5679209570455928,120,unknown,0,0,0,0,0,0,8,0
1,0,36,36,0.16100945640673106,31,unknown,0,0,0,0,0,0,5,0
1,20,31,3,0.028218252506329512,24,unknown,7,0,0,0,0,0,3,0
1,0,588,39,0.04736224510535316,166,university,0,0,0,0,0,0,15,0
1,0,615,2058,3.746182184494677,51,unknown,0,0,0,0,0,0,4,0
1,0,211,30,0.01985252666982459,113,unknown,0,0,0,0,0,0,130,0
1,14,138,130,0.07265762791630266,143,unknown,0,0,0,0,0,0,140,0
1,0,30,180,0.12241839330691918,7,unknown,0,0,0,0,0,0,56,0
1,0,73,3,0.5687378495916585,7,unknown,0,0,0,0,0,0,14,0
1,52,12,308,0.20087811254468912,29,unknown,4,0,0,0,0,0,18,0
2,15,51,0,0,99,unknown,0,0,0,0,0,0,499,0
1,0,33,903,1.7276107423237725,177,unknown,0,0,0,0,0,0,12,0
1,0,37,54,0.026675348962174213,6,work,0,0,0,0,0,0,40,0
1,15,298,66,0.25245093091280774,362,work,0,0,0,0,0,0,628,0
1,25,15,3,0.01194101305398734,39,unknown,0,0,0,0,0,0,25,0
2,0,44,36,0.2042620393539346,13,work,7,3,3,3,5,6,3,0
2,0,115,1659,0.9313653043981042,83,university,0,0,0,0,0,0,2729,0
1,0,180,548,0.16044049569184168,247,school,0,0,0,0,0,0,78,0
1,22,56,692,1.1985350756856314,36,unknown,0,0,0,0,0,0,284,0
1,14,101,137,0.34926570932942036,123,unknown,6,0,0,0,0,0,14,0
2,0,297,203,0.09829773291101715,26,unknown,1,0,0,0,0,3,47,0
2,15,15,1171,3.7121532858539354,232,unknown,0,0,0,0,0,0,37,0
2,0,80,152,0.045654258977142204,6,unknown,1,3,4,6,2,3,23,0
2,0,76,6,0.02131413131840237,82,unknown,0,0,0,0,0,0,38,0
1,0,358,338,0.1986467746261151,112,university,0,0,0,0,0,0,79,0
1,0,63,673,0.7171056582064966,401,unknown,0,0,0,0,0,0,43,0
1,0,2241,119,0.14332015062834083,19,unknown,0,0,0,0,0,0,7,0
1,18,187,6,0.015614473351735561,53,unknown,0,0,0,0,0,0,118,0
1,36,1,9,0.04954725684314138,6,unknown,4,0,0,0,0,0,1,0
1,0,144,0,0,8,unknown,0,0,0,0,0,0,26,0
1,19,69,505,0.24143260370023353,138,university,0,0,0,0,0,0,40,0
1,0,90,32,0.030408901396387578,13,unknown,0,0,0,0,0,0,23,0
2,31,200,263,0.3638388922819631,86,unknown,0,0,0,0,0,0,17,0
1,0,141,27,0.07821076775998467,293,unknown,0,0,0,0,0,0,61,0
2,0,79,1574,2.5597149849096756,149,unknown,0,0,0,0,0,0,44,0
1,51,10,53,0.446795375972279,61,unknown,0,0,0,0,0,0,0,0
2,0,25,22,0.08472469621930752,1,unknown,0,0,0,0,0,0,5,0
1,52,124,416,0.39002149858086793,23,unknown,4,0,0,0,0,0,14,0
2,49,109,83,0.037610238758147174,90,unknown,0,0,0,0,0,0,37,0
2,28,138,34,0.13959926324511926,455,unknown,0,0,0,0,0,0,20,0
2,0,21,49,0.1056669386878171,2,unknown,0,0,0,0,0,0,1,0
1,0,292,73,0.08100294467896496,1,unknown,0,0,0,0,0,0,54,0
1,0,136,556,0.5573690829672557,153,school,0,0,0,0,0,0,17,0
1,27,185,96,0.045596546655295896,30,work,0,0,0,0,0,0,99,0
1,0,107,9,0.01119815458559894,704,unknown,0,0,0,0,0,0,293,0
2,0,587,4585,2.7385433741271985,335,unknown,0,0,0,0,0,0,14,0
1,57,8,15,0.025898224772611184,0,unknown,0,0,0,0,0,0,0,0
1,0,81,94,0.10145707378641082,102,unknown,0,0,0,0,0,0,19,0
1,15,62,45,0.10310526649926911,12,school,0,0,0,0,0,0,20,0
1,31,208,8267,10.484263032660118,169,unknown,0,0,0,0,0,0,116,0
1,0,189,927,0.8355406908904837,63,university,0,0,0,0,0,0,66,0
1,0,74,59,0.18011352494421803,61,unknown,0,0,0,0,0,0,129,0
2,27,328,210,0.08694485775411082,100,university,0,0,0,0,0,0,195,0
1,40,73,48,0.12228255100649577,26,unknown,6,0,0,0,0,0,18,0
1,32,234,460,0.3291954466266288,155,unknown,0,0,0,0,0,0,325,0
2,0,156,328,0.4459672875491294,45,university,0,0,0,0,0,0,28,0
1,73,3,490,9.463309891881416,111,unknown,0,0,0,0,0,0,4,0
2,20,412,640,0.6090516736331577,318,unknown,6,1,1,1,6,3,71,0
1,0,254,4020,2.477655991110547,103,university,4,0,0,6,2,0,159,0
1,47,21,568,0.5266125279359698,51,work,0,0,0,0,0,0,0,0
1,0,74,1701,1.1283098793008979,15,unknown,4,0,0,0,0,0,39,0
1,0,216,8046,3.142463319532189,140,university,0,0,0,0,0,0,595,0
1,0,203,50,0.07569662181746958,391,unknown,0,0,0,0,0,0,295,0
1,14,53,0,0,14,unknown,0,0,0,0,0,0,3,0
1,0,66,2020,2.820467198057632,61,unknown,0,0,0,0,0,0,25,0
1,66,7,5,0.021352442978968288,11,university,0,0,0,0,0,0,5,0
1,0,7,1,0.010830276036660483,10,unknown,0,0,0,0,0,0,0,0
1,0,95,136,0.17922030382526996,9,unknown,0,0,0,0,0,0,23,0
1,0,90,28,1.2897832447602557,247,work,0,0,0,0,0,0,388,0
1,0,172,2178,1.0526132140303968,57,university,0,0,0,0,0,0,142,0
1,0,115,7923,4.62428679685297,75,unknown,0,0,0,0,0,0,148,0
1,0,66,1230,0.7671059494497449,10,unknown,0,0,0,0,0,0,19,0
1,0,325,472,0.22697529038394632,120,university,0,0,0,0,0,0,67,0
1,0,133,601,0.7365389661444754,58,unknown,7,0,0,0,0,0,12,0
1,0,205,8,0.010674602937433901,59,unknown,0,0,0,0,0,0,156,0
1,0,0,5,0.0022376570603462025,0,university,0,0,0,0,0,0,9,0
2,24,61,249,0.30228372759607247,25,unknown,0,0,0,0,0,0,0,0
1,0,79,178,0.16706705823080858,16,unknown,0,0,0,0,0,0,3,0
1,19,114,503,0.31325879573331933,79,school,6,2,2,1,2,0,99,0
1,0,351,0,0,10,school,0,0,0,0,0,0,0,0
1,16,69,640,0.7907783596671805,52,unknown,0,0,0,0,0,0,4,0
2,0,45,31,0.0886370358059671,47,unknown,0,0,0,0,0,0,28,0
1,0,7,177,0.7217517771948186,112,unknown,0,0,0,0,0,0,6,0
1,0,61,1135,1.188248279766941,31,unknown,0,0,0,0,0,0,24,0
1,41,141,1112,0.45528353143391576,76,work,4,0,0,0,0,8,83,0
1,0,96,47,0.09299118342455971,5,unknown,0,0,0,0,0,0,4,0
1,22,113,137,0.06913891883057753,79,university,0,0,0,0,0,0,122,0
1,0,46,57,0.24967014319633143,17,unknown,0,0,0,0,0,0,1,0
2,15,120,4,0.17936549456298345,349,school,0,0,0,0,0,0,119,0
1,20,69,52,0.06431829217068095,270,unknown,1,1,1,1,2,0,67,0
2,15,57,62,0.08892121327856256,86,unknown,0,0,0,0,0,0,14,0
1,0,346,622,1.0502109028169544,72,unknown,0,0,0,0,0,0,141,0
1,0,47,265,0.7148012371156421,13,unknown,0,0,0,0,0,0,17,0
1,0,50,63,0.1912316534761022,33,school,0,0,0,0,0,0,24,0
2,0,550,0,0,58,unknown,0,0,0,0,0,0,94,0
1,112,53,4804,18.735472429647796,128,unknown,1,0,0,0,0,0,32,0
1,20,108,38,0.05661131516247828,100,unknown,0,0,0,0,0,0,159,0
1,0,12,26,0.1499933296235624,1,unknown,0,0,0,0,0,0,0,0
2,98,28,1347,1.0406408500927549,106,school,7,4,4,2,6,0,111,0
1,22,189,197,0.08420625188675969,72,unknown,0,0,0,0,0,0,199,0
1,37,27,15,0.05967589633910018,1,unknown,1,0,0,0,0,0,4,0
1,24,1417,2906,0.8764224987522471,162,work,0,0,0,0,0,0,1088,0
1,0,47,14,0.007637096633712894,0,unknown,0,0,0,0,0,0,2,0
1,31,487,3804,1.5675991504831481,84,work,0,0,0,0,0,0,180,0
1,0,133,53,0.09484678439429883,62,university,2,0,0,1,2,0,132,0
2,0,9,71,0.04862291932898564,38,work,1,0,0,0,0,0,15,0
1,14,84,161,0.6302825138604926,10,school,0,0,0,0,0,0,11,0
1,0,41,211,0.469595504511212,74,unknown,0,0,0,0,0,0,16,0
1,36,43,92,0.3737757700872736,42,unknown,0,0,0,0,0,0,4,0
1,0,19,1655,3.197831972259157,10,unknown,0,0,0,0,0,0,0,0
1,0,271,761,0.2723350099030555,54,unknown,0,0,0,0,0,0,70,0
1,16,130,599,1.091674838189711,579,unknown,0,0,0,0,0,0,2409,0
1,0,23,715,0.5571978784232581,19,university,1,0,0,0,0,0,8,0
1,0,65,607,0.34957002123523495,48,unknown,0,0,0,0,0,0,7,0
1,0,198,315,0.22671648520406695,209,unknown,0,0,0,0,0,0,132,0
1,25,166,3795,3.781156895766226,501,university,0,0,0,0,0,0,65,0
2,54,366,905,0.28015577050661994,1,university,2,2,5,0,0,1,116,0
1,0,58,351,0.12845118964919522,23,university,0,0,0,0,0,0,36,0
1,0,96,63,0.09219118227722077,23,unknown,0,0,0,0,0,0,29,0
2,16,21,19,0.05186650869961475,90,school,6,0,0,4,2,0,18,0
1,17,25,1870,2.834781247169702,130,work,0,0,0,0,0,0,47,0
2,0,126,58,0.21988441939074127,19,work,0,0,0,0,0,0,0,0
1,57,238,844,0.6950041430563918,202,unknown,4,1,1,5,2,0,2,0
1,0,50,19,0.1019523667065653,32,school,0,0,0,0,0,0,3,0
1,0,5,7692,33.39976712240578,21,unknown,0,0,0,0,0,0,2,0
2,20,107,1,0.011342470673674495,265,work,0,0,0,0,0,0,61,0
1,22,174,1268,0.4140615741752888,61,unknown,0,0,0,0,0,0,104,0
1,40,1098,7023,2.7746298716341258,124,university,4,0,0,0,0,3,352,0
1,0,231,13,0.13193487688838548,19,unknown,0,0,0,0,0,0,374,0
2,30,165,1226,0.6836975117173264,11,unknown,0,0,0,0,0,0,92,0
1,0,30,23,0.04170796465971993,51,unknown,7,0,0,0,0,0,44,0
1,42,66,3437,2.9418146557741087,186,work,4,0,0,0,0,0,38,0
1,0,39,16,0.0400800069305012,16,school,0,0,0,0,0,0,0,0
1,0,95,1,0.6561111743934389,108,unknown,0,0,0,0,0,0,356,0
1,0,333,288,0.2545982506581536,22,university,0,0,0,0,0,0,33,0
1,30,15,0,0,68,unknown,0,0,0,0,0,0,29,0
2,0,36,10,0.027997166323841798,6,unknown,0,0,0,0,0,0,28,0
1,0,281,478,0.19363610263814326,70,unknown,0,0,0,0,0,0,138,0
1,0,20,18,0.06351538026239954,0,unknown,0,0,0,0,0,0,4,0
1,0,36,170,0.3403135217095027,31,unknown,0,0,0,0,0,0,7,0
1,25,239,1166,1.0132566294009533,195,work,1,4,4,7,3,6,1088,0
1,0,50,70,0.03502351318150571,9,unknown,0,0,0,0,0,0,30,0
1,0,0,108,1.0073564267174433,51,unknown,0,0,0,0,0,0,0,0
1,14,81,7,0.04228367057496983,137,school,0,0,0,0,0,0,20,0
1,26,410,3451,1.281212072794384,226,university,0,0,0,0,0,0,1402,0
1,0,567,2139,1.4496632582863815,84,unknown,0,2,2,0,0,0,1,0
1,21,10,1,0.013591464182952434,19,unknown,0,0,0,0,0,0,0,0
1,0,210,8144,8.197826224863821,56,unknown,0,0,0,0,0,0,27,0
1,0,106,577,0.2710561353511218,94,unknown,0,4,4,1,2,6,186,0
1,0,441,2870,1.7291924318207894,646,school,0,0,0,0,0,0,197,0
1,0,89,1516,0.8856558033260776,141,university,0,0,0,0,0,0,105,0
1,15,59,607,1.8095246606080282,62,unknown,0,0,0,0,0,0,22,0
1,15,118,29,0.08279026453101972,97,unknown,0,0,0,0,0,0,6,0
1,0,46,69,0.051019277286810986,6,university,4,3,1,1,6,2,80,0
1,15,44,38,0.0357077850279972,70,school,0,2,2,4,6,0,13,0
1,0,36,35,0.05114818456166133,10,unknown,0,0,0,0,0,0,66,0
1,0,281,413,0.5870936727606285,228,unknown,0,0,0,0,0,0,8,0
2,16,194,0,0,20,school,0,0,0,0,0,0,14,0
