sex,age,friends,postsOnTheWall,weeklyPostActivity,pages,occupation,relation,alcohol,smoking,lifeMain,peopleMain,political,followers,goodUser
2,0,5,2130,1.3145990304017812,28,unknown,1,0,0,0,0,0,0,1
1,0,139,3825,5.208523608301499,91,unknown,0,0,0,0,0,0,102,1
1,0,232,116,0.15975004626381997,31,unknown,0,0,0,0,0,0,11,1
1,69,23,12191,7.8537578005483955,107,unknown,4,0,0,0,0,0,3,1
1,0,24,990,1.025553125584649,235,university,0,0,0,0,0,0,12,1
1,0,435,187,0.13773280858106224,73,unknown,0,0,0,0,0,0,1500,1
1,16,162,2178,2.1897632357600263,60,unknown,5,0,0,0,0,0,93,1
1,0,146,3500,12.200625241697654,115,work,0,0,0,0,0,0,116,1
1,0,99,1848,1.179486198321594,364,unknown,0,0,0,0,0,0,215,1
1,0,123,11,0.023519377366058893,58,unknown,7,0,0,6,2,0,235,1
1,51,216,5410,3.4714296513805274,82,work,0,3,2,1,1,8,12,1
1,15,168,452,0.29133427132015416,405,work,0,2,2,4,1,0,121,1
2,14,59,547,0.3532479379743596,102,work,6,2,2,1,2,0,139,1
1,62,770,2580,1.6683260215839977,16,unknown,1,0,0,0,0,0,0,1
1,15,60,4449,2.884233493783623,140,school,0,0,0,0,0,0,43,1
2,0,70,35,0.04007451315032427,95,work,0,0,0,0,0,0,21,1
1,0,2,3145,2.0843649250095626,68,university,0,0,0,0,0,0,20,1
1,0,129,284,0.18470640649612288,272,work,0,0,0,0,0,0,65,1
1,0,78,82,0.05463939587436159,233,unknown,0,1,1,1,2,0,9,1
2,0,25,5,0.013950525237275184,75,unknown,0,0,0,0,0,0,18,1
1,0,200,12,0.1098078489735381,573,unknown,6,0,0,0,0,0,165,1
1,0,31,8,0.006685338414500034,131,school,0,0,0,0,0,0,93,1
2,0,50,236,0.1593031649058465,23,unknown,0,0,0,0,0,0,50,1
1,0,132,7422,11.82806777836273,179,unknown,0,0,0,0,0,0,30,1
1,0,45,256,0.17388218566850863,501,unknown,0,0,0,0,0,0,0,1
1,20,38,392,0.26621110545063875,275,university,0,0,0,0,0,0,188,1
1,20,2,91,0.061839645451440974,6,unknown,0,0,0,0,0,0,3,1
2,0,299,222,0.1515876995395356,36,unknown,0,0,0,0,0,0,19,1
1,0,42,9605,6.557725103958543,33,school,0,0,0,0,0,0,21,1
2,0,143,9999,6.860710620091347,372,unknown,6,0,0,0,0,0,1,1
1,26,175,182,0.22568909318074132,395,unknown,0,0,0,0,0,0,939,1
1,0,0,23280,16.05128271957149,56,unknown,0,0,0,0,0,0,47,1
2,0,120,5,0.08004073183909145,278,unknown,0,0,0,0,0,0,206,1
2,0,0,2918,3.229294661328127,71,unknown,0,0,0,0,0,0,0,1
2,14,294,165,0.11445009247408512,211,school,0,0,0,0,0,0,76,1
1,0,304,658,0.4641385850516698,395,work,0,0,0,0,0,0,102,1
2,0,156,546,0.38210234941057686,218,work,0,0,0,0,0,0,20,1
1,15,102,6,0.022680583316252164,168,unknown,0,0,0,0,0,0,19,1
1,0,223,419,0.31926240873158557,321,work,0,0,0,0,0,0,23,1
1,0,35,7183,6.68371021502021,807,unknown,0,0,0,0,0,0,42,1
1,61,168,330,0.2348402822511352,772,unknown,0,0,0,0,0,0,102,1
1,0,177,6710,4.798050508936284,380,school,0,2,2,0,2,0,100,1
1,16,69,247,0.1770780023671637,207,unknown,0,0,0,0,0,0,50,1
1,0,82,551,0.39539763872700207,152,unknown,0,0,0,0,0,0,14,1
1,0,34,1724,1.2489558641739367,314,university,0,0,0,0,0,0,15,1
1,0,1,0,0,128,unknown,0,0,0,0,0,0,2,1
1,0,123,3,0.4770221450905551,376,school,0,0,0,0,0,0,123,1
1,0,44,2573,1.8964681203924962,230,unknown,0,0,0,0,0,0,70,1
1,0,33,139,0.10155129633786303,2,unknown,0,0,0,0,0,0,2,1
2,14,140,853,0.6251322641974019,90,school,0,0,0,0,0,0,19,1
1,0,150,417,0.5137511435193723,554,school,0,0,0,0,0,0,648,1
1,0,81,5549,10.935644161468684,97,unknown,0,0,0,0,0,0,31,1
1,50,19,47,0.03517355857530457,28,unknown,0,0,0,0,0,0,4,1
1,0,73,82,0.06036644188869392,13,university,0,0,0,0,0,0,20,1
1,14,98,124,0.11446430101341869,152,unknown,0,0,0,0,0,0,25,1
2,22,30,11,0.011875095288768357,18,university,0,4,2,4,2,3,0,1
1,0,127,3227,2.395162317242708,375,unknown,0,0,0,0,0,0,0,1
1,0,24,516,0.38526855562133727,105,school,0,0,0,0,0,0,12,1
1,0,92,1258,0.9413298506447588,136,unknown,0,0,0,0,0,0,59,1
2,15,50,3,0.005219721371998125,71,school,6,0,0,1,2,0,31,1
1,0,58,10,0.10471390742490685,165,unknown,7,1,1,5,5,0,87,1
2,0,221,453,0.342564614354598,756,work,7,3,4,7,2,3,4,1
1,0,77,915,0.6944085652436532,105,work,0,0,0,0,0,0,52,1
1,38,34,98,0.07529451000473845,92,unknown,4,0,0,0,0,0,54,1
1,0,439,23,0.025093624715371663,168,work,0,0,0,0,0,0,83,1
1,104,16,46,0.07018163577352075,254,unknown,0,0,0,0,0,0,108,1
1,0,176,384,0.29439515202057526,87,work,0,0,0,0,0,0,8,1
1,18,14,72,0.05527191225498633,34,unknown,0,0,0,0,0,0,36,1
1,0,133,3316,2.5536476545700393,265,work,0,0,0,0,0,0,15,1
2,0,101,6614,5.327134431937227,261,work,0,0,0,0,0,0,23,1
1,0,203,71,0.05726853349227567,101,school,7,0,0,0,0,0,41,1
1,0,46,4,0.030697952048661943,1168,unknown,0,0,0,0,0,0,114,1
1,54,125,250,0.19589576070962803,337,unknown,0,0,0,0,0,0,49,1
1,14,46,190,0.3882598875834365,103,school,0,0,0,0,0,0,22,1
1,47,37,18,0.026849279054905376,31,unknown,0,0,0,0,0,0,11,1
1,0,84,25,0.052574363333587525,130,unknown,7,0,0,0,0,0,83,1
1,0,163,321,0.2511121311947889,30,unknown,0,0,0,0,0,0,54,1
1,0,33,17,0.024341180220769268,65,school,0,0,0,0,0,0,104,1
1,15,103,1246,1.122176499380217,750,unknown,0,0,0,0,0,0,52,1
1,0,4,4589,4.792029238309031,472,unknown,0,4,4,6,1,0,99,1
1,17,144,762,1.4141653761207602,133,unknown,0,0,0,0,0,0,0,1
1,14,70,1093,0.8672653691684219,263,unknown,0,0,0,0,0,0,24,1
1,0,443,180,0.17842560058594087,2411,unknown,6,1,1,1,2,3,73,1
1,14,94,627,0.5441666501928402,32,school,0,1,1,0,2,0,30,1
1,0,34,252,1.9821390091872206,149,unknown,7,4,1,0,0,0,85,1
2,0,88,57,0.13435517617993598,9,unknown,0,0,0,0,0,0,20,1
1,76,39,585,0.47157163553711373,19,unknown,0,0,0,0,0,0,0,1
1,0,40,57,0.053242491863216834,25,unknown,0,0,0,0,0,0,21,1
1,116,85,431,0.3513270747568868,126,unknown,0,0,0,0,0,0,48,1
1,0,95,600,0.5992046182863726,206,school,0,0,0,0,0,0,26,1
2,16,109,2626,2.156487372776727,83,school,0,2,2,4,1,0,1,1
2,0,139,375,0.3562579222030779,481,unknown,0,0,0,0,0,0,13,1
2,34,331,3070,2.5254150306923786,476,work,0,0,0,0,0,0,0,1
1,22,88,23,0.02043973047903139,23,university,2,0,0,0,0,0,54,1
1,0,71,5,0.037483909901522304,36,school,0,0,0,0,0,0,88,1
1,0,82,1823,1.7339886241014195,709,unknown,0,0,0,0,0,0,32,1
1,58,68,980,1.027843485143011,55,university,0,0,0,0,0,0,13,1
1,0,92,306,0.2623742499775668,72,unknown,0,0,0,0,0,0,72,1
1,0,54,420,0.34931926206652436,89,university,0,0,0,0,0,0,116,1
1,21,0,15,0.012503050030298671,18,unknown,0,0,0,0,0,0,18,1
1,0,20,698,0.8248046564415591,17,unknown,0,0,0,0,0,0,3,1
1,0,0,0,0,4,unknown,0,0,0,0,0,0,275,1
1,0,111,566,0.5898696061333585,142,unknown,0,0,0,0,0,0,141,1
1,0,788,10636,8.932199228187173,507,unknown,6,4,4,8,2,0,9,1
1,0,96,2,0.459222723020665,1230,school,0,0,0,0,0,0,217,1
1,0,8,914,0.7730917972302987,56,unknown,4,3,1,0,0,0,1,1
1,0,108,11,0.00941294314148539,101,unknown,0,0,0,0,0,0,74,1
1,37,128,142,0.14149329188731313,98,unknown,0,0,0,0,0,0,43,1
1,112,68,536,0.46749875476911995,154,work,0,0,0,0,0,0,100,1
1,15,69,65,0.07116405590717165,320,school,0,0,0,0,0,0,18,1
1,15,119,879,0.8391201357077849,321,school,0,0,0,0,0,0,9,1
1,0,0,1221,1.2183135059126566,154,unknown,0,0,0,0,0,0,33,1
2,0,37,0,0,80,school,0,0,0,0,0,0,18,1
1,0,123,15,0.47974182782376745,257,unknown,0,0,0,0,0,0,130,1
1,15,76,21,0.0966121581480966,110,school,0,0,0,0,0,0,39,1
1,15,165,397,0.3435396757437681,158,unknown,0,0,0,0,0,0,20,1
2,34,1043,2767,2.394726202848602,961,university,0,0,0,0,0,0,624,1
2,0,5,20,0.01747628330305274,794,unknown,0,0,0,0,0,0,9,1
1,0,4,1,0.003619171202254744,74,unknown,0,0,0,0,0,0,2,1
1,0,47,1079,0.9427583659065333,156,university,0,4,4,2,0,3,42,1
1,14,198,7,0.03735107970743878,245,school,0,0,0,0,0,0,17,1
1,38,113,217,0.19492076135453879,49,university,4,0,0,0,0,0,13,1
1,14,160,4158,3.6979760583999313,796,school,0,0,0,0,0,0,47,1
1,15,702,6823,6.120013652602638,53,school,0,0,0,0,0,0,1,1
2,14,68,669,0.7874300650677138,554,school,0,4,4,1,2,0,14,1
1,0,164,32,0.05906110151645915,62,university,0,0,0,0,0,0,100,1
1,15,206,12,0.01303598988106432,257,school,1,1,1,7,2,0,73,1
1,0,182,4673,5.706910547673565,140,work,0,0,0,0,0,0,33,1
1,0,144,9,0.1100508277446968,373,school,6,4,1,7,2,0,136,1
2,37,321,3344,3.0082776426224895,816,unknown,0,0,0,0,0,0,28,1
1,0,123,1472,1.3326848996192695,471,work,0,0,0,0,0,0,21,1
1,0,3,1,0.0009464432831210481,8,unknown,0,0,0,0,0,0,0,1
1,17,60,1402,1.2953045775805507,139,unknown,0,0,0,0,0,0,80,1
2,0,212,727,0.6606817382549491,712,unknown,0,0,0,0,0,0,8,1
1,0,64,47,0.04274782757757225,143,unknown,0,0,0,0,0,0,37,1
1,0,104,1506,1.3887546313513932,147,school,0,1,1,0,2,0,47,1
2,14,85,66,0.060261926332331336,46,school,0,2,2,0,0,0,29,1
1,0,75,58,0.05706039038202212,97,unknown,0,0,0,0,0,0,71,1
2,19,99,164,0.15110282153721954,187,school,0,0,0,0,0,0,10,1
1,0,37,7,0.037334695358330665,167,unknown,7,0,0,0,0,0,106,1
1,14,173,3982,3.8443147976567036,402,school,6,0,0,0,0,0,44,1
2,0,109,1087,1.4639272649017856,206,school,0,0,0,0,0,0,42,1
1,0,229,248,0.41715949219195575,35,unknown,0,0,0,0,0,0,38,1
1,0,259,2116,2.050591380121071,258,work,1,2,2,2,1,0,414,1
1,0,51,2497,2.3495957194345234,22,unknown,0,0,0,0,0,0,5,1
2,0,29,126,0.1402179328565996,76,unknown,0,0,0,0,0,0,119,1
1,0,36,787,0.7393309683632131,136,unknown,0,0,0,0,0,0,28,1
1,0,133,1378,1.3084229728879664,143,unknown,0,0,0,0,0,0,14,1
1,0,101,284,0.2687940676013531,212,unknown,0,0,0,0,0,0,30,1
2,0,0,4225,3.9988596721005174,66,unknown,0,0,0,0,0,0,10,1
1,0,51,1715,1.65149302097747,52,school,0,0,0,0,0,0,74,1
1,15,39,247,0.23562865909088201,149,unknown,0,1,1,0,1,0,41,1
2,18,146,2302,2.7962700540522123,134,unknown,0,0,0,0,0,0,57,1
1,0,149,361,0.47578234111106216,265,work,7,1,1,1,2,0,38,1
1,0,100,222,0.21274665326204217,119,school,0,0,0,0,0,0,68,1
2,16,22,2715,2.6243183793487033,226,unknown,0,1,1,0,2,0,8,1
2,16,40,2490,2.402494826315346,237,unknown,0,0,0,0,0,0,11,1
1,14,6,1014,0.9841266200321895,44,unknown,0,0,0,0,0,0,37,1
2,35,107,12097,11.724805547168879,103,unknown,6,2,5,0,2,0,0,1
1,15,78,237,0.2297420162803714,19,unknown,7,0,0,0,0,0,40,1
1,0,33,159,0.23304419664800488,116,unknown,0,0,0,0,0,0,95,1
2,17,103,12,0.012773511207105185,70,unknown,0,0,0,0,0,0,36,1
1,0,86,947,1.029023848243431,143,work,0,2,1,1,2,3,32,1
1,64,46,1996,1.999555992788889,90,university,0,0,0,0,0,0,10,1
2,17,181,749,0.7357755919008655,186,school,0,0,0,0,0,0,58,1
1,19,61,8220,8.184475209570682,1515,unknown,0,0,0,0,0,0,186,1
1,0,127,116,0.11431090163236912,36,unknown,0,0,0,0,0,0,6,1
1,16,90,6377,6.2912043559297945,435,school,0,2,2,7,2,0,6,1
1,17,2285,4389,6.449550451181575,635,work,0,0,0,0,0,0,61,1
2,0,83,36,0.035653445211301225,325,school,0,0,0,0,0,0,18,1
2,0,596,119,0.1336482782255165,348,unknown,1,0,0,0,0,0,12,1
1,15,272,673,0.6772653134731643,138,work,0,0,0,0,0,0,21,1
2,15,128,315,0.31543281836708187,42,unknown,0,0,0,0,0,0,11,1
1,0,249,709,1.0885503402999257,555,school,0,0,0,0,0,0,2,1
1,0,58,1289,1.3016922527585233,21,unknown,0,0,0,0,0,0,74,1
1,21,42,4,1.591057666632906,100,unknown,2,0,0,0,0,0,218,1
1,57,21,232,0.23498137515169024,46,unknown,0,0,0,0,0,0,14,1
1,0,40,1531,1.5708445819064873,38,unknown,0,1,1,5,6,0,22,1
1,14,191,3,0.08998128514243046,339,work,0,0,0,0,0,0,293,1
1,16,52,150,0.15765080448986574,126,school,0,1,1,1,2,0,114,1
2,0,604,46,0.5207837858874198,257,unknown,6,0,0,0,0,0,677,1
2,0,164,415,0.4267653730603144,101,work,0,0,0,0,0,0,19,1
1,15,80,7,0.09532398649702947,567,unknown,0,0,0,0,0,0,36,1
1,0,228,2701,2.7750291045432625,117,unknown,0,0,0,0,0,0,36,1
2,16,294,1008,1.0361840625879388,327,school,0,0,0,0,0,0,0,1
1,0,62,1236,2.0353166812436143,36,unknown,0,0,0,0,0,0,16,1
1,0,90,817,0.9214315062302569,481,work,0,0,0,0,0,0,7,1
1,37,40,36,0.03763822418201934,18,unknown,0,0,0,0,0,0,70,1
1,18,169,2102,2.201562504621622,446,school,0,0,0,0,0,0,90,1
2,0,277,212,0.23406821998318328,144,unknown,4,4,4,6,4,4,42,1
1,0,16,4873,5.144733321769632,317,unknown,0,0,0,0,0,0,18,1
1,14,140,38,0.05441189897013649,316,school,0,0,0,0,0,0,17,1
1,0,80,1113,1.175960359617158,181,unknown,0,0,0,0,0,0,16,1
1,14,34,1,0.007166545371780302,476,unknown,0,0,0,0,0,0,234,1
1,0,163,898,0.9660502332375208,119,school,0,0,0,0,0,0,9,1
1,15,102,802,0.8565137070894888,280,unknown,5,0,0,0,0,0,16,1
1,0,91,3027,3.229477831513748,325,work,0,1,1,6,5,0,215,1
1,14,24,1885,2.017366790080254,157,school,7,2,2,1,2,0,45,1
1,48,367,973,1.0413357546011492,103,unknown,0,0,0,0,0,0,59,1
2,0,991,69484,75.71449018918567,1397,unknown,1,1,2,7,3,0,444,1
1,0,16,849,0.9122740505393925,86,unknown,0,0,0,0,0,0,6,1
2,0,51,378,0.4067350396796812,84,unknown,0,0,0,0,0,0,15,1
1,20,45,202,0.3663171421385988,129,unknown,0,0,0,0,0,0,10,1
1,14,80,771,0.8317845423509321,112,school,1,0,0,0,0,0,15,1
1,0,2144,560,0.6039461560232682,235,unknown,0,0,0,0,0,0,1,1
1,0,159,0,0,52,school,0,0,0,0,0,0,26,1
1,0,112,1631,1.8544381880059253,122,university,0,4,4,6,1,3,79,1
1,0,94,223,0.24823407069051118,35,unknown,0,0,0,0,0,0,4,1
1,0,7,12,0.013454671771413433,36,unknown,4,0,0,0,0,0,5,1
1,0,193,406,0.5276069227351499,303,unknown,0,0,0,0,0,0,26,1
1,0,136,123,0.13450153274059692,516,unknown,0,0,0,0,0,0,26,1
1,0,93,21,0.04161541098670245,292,unknown,6,1,1,1,6,0,118,1
2,26,182,52,0.05719001286304308,3,unknown,6,0,0,0,0,0,2,1
1,0,257,2547,2.820998453686715,838,school,0,0,0,0,0,0,115,1
1,0,256,24,0.10884698259062431,562,unknown,0,0,0,0,0,0,107,1
1,0,392,3015,3.389566740357803,2408,work,0,0,0,0,0,0,25,1
1,0,188,138,0.15394368957467774,87,unknown,0,0,0,0,0,0,1,1
1,0,73,791,0.8853076425404064,54,unknown,0,2,2,0,1,0,2,1
2,30,589,7695,11.33218584486161,389,unknown,0,0,0,0,0,0,8,1
1,0,181,49,0.17380051636849372,61,unknown,7,0,0,0,0,0,2,1
1,0,222,4111,4.620557786645129,88,unknown,0,0,0,0,0,0,0,1
1,0,30,1617,1.8304400270977152,55,unknown,0,0,0,0,0,0,95,1
1,0,73,724,0.8147523398327509,143,school,0,2,2,7,2,0,17,1
1,26,1886,2014,2.2934644272055142,308,work,1,0,0,0,0,0,80032,1
1,0,104,1432,1.6331150140910762,136,unknown,0,2,2,1,2,0,10,1
1,0,376,7,0.09392875174932205,73,school,0,0,0,0,0,0,10,1
1,0,28,39,0.09619766015521523,31,unknown,2,0,0,0,0,0,4,1
2,21,80,79,0.09243084092808819,90,university,0,4,4,1,6,3,59,1
1,0,42,275,0.324559326364551,108,school,0,1,1,6,2,0,4,1
2,45,205,8282,10.711133769855959,123,unknown,1,0,0,0,0,0,0,1
2,0,50,636,0.8448257108034279,199,school,0,0,0,0,0,0,7,1
1,0,91,924,1.0690863093527896,59,unknown,0,0,0,0,0,0,11,1
1,0,9,15,0.27692929008022615,6,work,0,0,0,0,0,0,16,1
1,0,64,263,0.3147497516327318,49,unknown,0,2,2,0,2,0,7,1
2,17,51,435,0.513230873147542,24,unknown,0,0,0,0,0,0,8,1
1,0,76,2,0.02491567888303934,5,unknown,0,0,0,0,0,0,2,1
2,0,52,99,0.1571574116422709,127,school,0,0,0,0,0,0,11,1
1,25,76,4221,5.038508918877988,861,work,7,0,0,0,0,0,64,1
2,37,518,65,0.07760199553199879,441,unknown,0,0,0,0,0,0,21,1
1,29,77,206,0.2508162053446072,145,unknown,0,0,0,0,0,0,71,1
1,0,338,29958,36.07051588393376,116,unknown,0,0,0,0,0,0,2,1
2,14,43,13,0.09741455086488805,207,unknown,0,0,0,0,0,0,19,1
2,22,138,4507,5.493371237409788,188,work,0,0,0,0,0,0,36,1
1,0,57,1526,1.8647669973308707,143,school,0,2,2,0,0,0,37,1
2,16,30,73,0.08925414079311457,17,work,6,0,0,5,6,9,4,1
1,20,57,136,0.17399615705178864,138,university,0,2,2,6,2,5,88,1
1,17,41,281,0.34487609893175686,92,school,0,0,0,0,0,0,9,1
1,0,61,37,0.05284363575123878,22,unknown,2,0,0,0,0,0,6,1
1,0,29,488,0.5993763831273342,32,unknown,0,0,0,0,0,0,33,1
2,21,64,169,0.20753151976629852,50,unknown,0,2,1,1,2,0,31,1
1,14,136,1754,2.1796059845448146,132,school,0,0,0,0,0,0,63,1
1,25,750,4931,6.099576926521256,149,work,4,0,0,0,0,0,67,1
1,0,56,57,0.08669801911715264,41,unknown,0,0,0,0,0,0,1,1
1,15,351,1041,1.29724509359776,345,school,7,1,1,7,2,0,30,1
1,0,26,44,0.41834171351955934,450,work,7,2,2,6,2,0,11,1
1,0,38,108,0.2574487335951339,104,school,0,0,0,0,0,0,40,1
1,14,32,130,0.2436242754932459,23,school,7,1,2,6,5,0,0,1
1,14,108,2313,2.9931204115127192,160,unknown,0,0,0,0,0,0,71,1
1,32,104,633,0.8017041196514434,877,university,0,0,0,0,0,0,30,1
2,0,0,8,0.23841520117662318,19,unknown,0,0,0,0,0,0,0,1
1,0,115,1066,1.3627928422717441,393,school,0,0,0,0,0,0,85,1
1,0,270,907,1.4619593439383567,310,unknown,0,0,0,0,0,0,26,1
1,0,104,185,0.23705181575402706,157,unknown,0,0,0,0,0,0,43,1
1,0,83,6625,8.500617586797633,84,unknown,0,0,0,0,0,0,10,1
1,0,26,2768,3.6553559842684478,53,unknown,0,0,0,0,0,0,1,1
1,0,54,1129,1.4656409932328507,287,unknown,0,0,0,0,0,0,36,1
1,0,29,274,0.35606173306930117,83,unknown,4,0,0,0,0,0,4,1
1,31,49,593,0.7728585622461267,38,unknown,0,0,0,0,0,0,34,1
1,0,72,313,0.4073766457635673,31,unknown,0,0,0,0,0,0,2,1
1,0,72,1433,1.86767737389095,106,unknown,0,0,0,0,0,0,14,1
1,0,48,399,0.5211205155286163,22,unknown,0,0,0,0,0,0,13,1
1,16,156,535,0.6998912203942828,314,unknown,7,1,1,1,2,0,95,1
1,0,25,32,0.048455202982574774,42,university,0,0,0,0,0,0,0,1
1,0,21,53,0.07077547194042025,21,unknown,0,0,0,0,0,0,4,1
1,0,99,521,0.6843993248933652,28,unknown,0,0,0,0,0,0,10,1
2,0,6,8263,10.885060696230319,139,unknown,0,0,0,0,0,0,1,1
1,0,44,532,0.7047705638693492,74,unknown,0,0,0,0,0,0,6,1
1,15,156,929,1.2332142041799357,215,school,7,1,1,1,5,0,19,1
1,0,10,1764,3.1299097494798542,36,unknown,0,0,0,0,0,0,60,1
1,0,171,232,0.316738863938245,165,unknown,0,0,0,0,0,0,72,1
1,0,321,22,0.03622934202746054,603,school,0,0,0,0,0,0,386,1
1,15,166,511,0.7943874399901054,148,university,7,2,2,1,2,0,54,1
1,0,27,31,0.04113576548853951,92,school,0,0,0,0,0,0,14,1
1,0,20,4,3.1991409714058268,17,unknown,0,0,0,0,0,0,123,1
1,15,358,467,0.629923570903285,124,work,6,0,0,0,0,0,25,1
1,0,68,731,1.2526540735117127,51,unknown,0,0,0,0,0,0,31,1
1,14,296,10485,13.993592140168122,704,work,7,3,3,0,6,0,1,1
1,0,81,23,0.03391051341100909,36,unknown,0,0,0,0,0,0,44,1
1,0,90,1476,1.9772815365112872,123,school,0,0,0,0,0,0,8,1
1,0,91,3994,5.42734667958269,260,school,0,0,0,0,0,0,136,1
1,33,303,17944,24.170563468858607,101,unknown,0,0,0,0,0,0,77,1
1,17,94,263,0.39587244716304393,708,school,0,0,0,0,0,0,70,1
1,18,413,2388,3.5203042238218116,449,school,0,0,0,0,0,0,0,1
1,15,78,94,0.1356743824176986,237,school,5,1,1,1,6,0,12,1
1,0,159,17,0.04504319261291641,760,unknown,0,0,0,0,0,0,181,1
1,15,109,146,0.19878692761001882,142,school,7,0,0,0,0,0,16,1
1,22,180,423,0.5764234191129711,265,unknown,0,0,0,0,0,0,28,1
1,0,26,1557,2.898982720076269,61,unknown,0,0,0,0,0,0,3,1
1,0,83,795,1.2777902830046526,361,unknown,0,0,0,0,0,0,51,1
1,0,110,215,0.3026008819473422,159,unknown,0,0,0,0,0,0,10,1
1,0,131,4,0.019142729208149044,295,unknown,0,0,0,0,0,0,142,1
1,0,103,2539,3.670483818402394,398,school,0,0,0,0,0,0,59,1
1,14,153,1876,2.6179592992532035,102,unknown,0,0,0,0,0,0,36,1
1,14,34,4,8.123927505230249,135,school,4,0,0,0,0,0,57,1
1,0,56,83,0.12050155546181049,112,unknown,0,0,0,0,0,0,35,1
1,0,101,28,0.0390224061391123,187,school,1,0,0,0,0,0,0,1
1,0,69,1041,1.6348703709991552,360,unknown,6,1,1,2,2,3,44,1
1,28,71,2351,3.3082260050423122,162,work,0,0,0,0,0,0,235,1
1,0,74,30,0.1891063092635243,101,work,0,1,1,1,2,0,49,1
1,15,101,1164,1.6548006060178049,84,unknown,0,0,0,3,2,0,6,1
1,15,157,9,0.08589800252899804,152,school,0,1,1,1,2,0,20,1
1,0,69,35,0.06845263918312823,73,unknown,0,0,0,0,0,0,10,1
1,0,36,39,0.05551683743827755,44,unknown,0,0,0,0,0,0,21,1
1,15,116,552,0.7927325140438723,208,work,0,0,0,0,0,0,57,1
1,15,124,140,0.2013102407498061,762,unknown,0,0,0,0,0,0,35,1
1,0,89,6,0.12643039011969914,415,school,0,0,0,0,0,0,99,1
1,0,116,747,1.085319792306604,204,unknown,0,0,0,0,0,0,32,1
1,25,214,29,0.06192331809338262,169,unknown,4,5,1,4,2,8,21,1
1,16,167,226,0.32923938963241917,570,unknown,0,0,0,0,0,0,8,1
1,0,127,147,0.22596292840183993,164,unknown,3,0,0,0,0,0,20,1
1,14,124,2084,3.057811649605913,93,unknown,0,0,0,0,0,0,30,1
1,0,82,1475,2.1808989633354163,92,unknown,0,0,0,0,0,0,0,1
1,0,57,297,0.4410483216451724,32,unknown,0,0,0,0,0,0,19,1
1,0,27,372,0.5556972331150654,260,school,0,0,0,0,0,0,9,1
1,0,71,32,0.05313126439380106,78,unknown,0,0,0,0,0,0,0,1
1,0,48,1399,2.0929151503930403,250,school,0,1,1,6,2,3,19,1
1,14,86,3379,5.060556244549246,405,work,0,2,2,0,3,0,68,1
1,0,15,46,0.06890873779405175,8,unknown,0,0,0,0,0,0,3,1
1,0,44,2379,3.6470424788851155,64,unknown,0,0,0,0,0,0,10,1
1,0,48,671,1.0472818649169626,43,school,0,0,0,0,0,0,3,1
2,0,59,690,1.0690248908179252,481,unknown,0,0,0,0,0,0,168,1
1,0,81,113,0.17063082319497724,36,unknown,0,0,0,0,0,0,48,1
1,0,77,527,0.796386095159785,28,school,0,0,0,0,0,0,12,1
1,14,268,73,0.13184630248069512,161,unknown,0,0,0,0,0,0,5,1
1,0,422,810,1.2346585289007637,212,university,0,3,3,1,2,0,84,1
1,0,1,36,0.05997095503919428,24,unknown,0,0,0,0,0,0,5,1
1,0,42,1350,2.0530458177376185,58,unknown,0,0,0,0,0,0,58,1
1,18,5795,14904,33.20986308786064,985,work,6,2,2,1,6,0,2,1
1,0,4,442,0.69687403034021,2282,unknown,0,0,0,0,0,0,24,1
2,23,2545,247,0.4001043006937707,587,unknown,0,0,0,0,0,0,61,1
1,0,87,173,0.2655802571127898,78,unknown,0,0,0,0,0,0,30,1
1,15,303,2034,3.126826242077696,383,school,7,0,0,0,0,0,37,1
2,0,64,218,0.35483961335006425,1139,unknown,0,0,0,0,0,0,7,1
1,0,15,127,0.23551425194122505,216,unknown,0,0,0,0,0,0,76,1
2,17,51,484,0.7534200829901475,95,school,7,0,0,0,0,0,29,1
1,0,31,3,1.292265353129456,64,unknown,0,0,0,0,0,0,15,1
1,18,177,7,0.04397223409340058,84,university,0,0,0,0,0,0,8,1
1,0,138,681,1.060265745428534,148,unknown,0,0,0,0,0,0,6,1
1,0,118,1408,2.195207986732088,118,school,6,0,0,0,0,0,0,1
1,0,45,4096,6.404699513130168,321,work,0,2,2,3,6,0,158,1
1,0,132,222,0.35083234520287326,26,unknown,0,0,0,0,0,0,24,1
1,0,83,139,0.22290980711274502,309,school,0,0,0,0,0,0,6,1
1,0,34,251,0.39815046126934583,35,unknown,0,0,0,0,0,0,16,1
1,0,89,25,0.04086052801676826,23,school,0,2,2,3,2,0,19,1
1,0,237,1651,2.6473822750935856,267,school,0,0,0,0,0,0,6,1
1,15,47,8158,13.108758864042661,598,unknown,0,0,0,0,0,0,0,1
1,0,142,267,0.5994807711932608,89,unknown,0,0,0,0,0,0,13,1
1,0,65,9,0.16900383583937595,335,unknown,0,0,0,0,0,0,208,1
1,0,58,48,0.07749058316204294,96,school,0,0,0,0,0,0,11,1
2,0,129,309,0.501033986895526,115,work,0,0,0,0,0,0,20,1
1,0,54,290,0.469446368984284,55,unknown,0,0,0,0,0,0,10,1
1,0,141,61,0.09929977680159459,149,unknown,0,2,2,1,6,0,26,1
1,0,36,3723,6.481695373342616,35,unknown,4,0,0,0,0,0,10,1
1,0,77,385,0.6256291156475533,14,unknown,4,0,0,0,0,0,7,1
